created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count
3/13/2022 12:07,85,"Dear Sir/Ma'am,
In Doddanekundi, people litter a lot on footpaths...","Dear Sir/Ma'am,
In Doddanekundi, people litter a lot on footpaths. Most of them even litter near storm water drains which might block the water from going. Please put a lot of dustbins so that people can throw the litter in the bin.
Thanks",714,10,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.9796582,77.6919993,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP,Open,0
3/13/2022 12:18,85,"Dear Sir/Ma'am,

In Doddanekkundi, people litter a lot on footpat...","Dear Sir/Ma'am,

In Doddanekkundi, people litter a lot on footpaths. Most of them even litter near storm water drains. Please put a lot of dustbins so that people can throw the litter in the bin.

Thanks",714,10,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.9796597,77.6919933,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP,Open,0
3/13/2022 12:23,85,"Dear Sir/Ma'am,

We need more public toilets in Doddanekkundi. Mo...","Dear Sir/Ma'am,

We need more public toilets in Doddanekkundi. Most of them urinate at the roadside. To stop that please make more public toilets.

Thanks",710,10,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.9795241,77.6919929,Dodda Nekkundi,708,Yellow Spot,1B- Require New Public Toilet,BBMP,Open,0
3/21/2022 11:52,85,Footpath,Garbage on footpath,289,NULL,"18-B4, 18-B4, Sita Ram Palya Rd, Kiadb Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560048",Whitehouse apartment dinnur gate,12.979059,77.7123623,Dodda Nekkundi,270,Roads and Footpaths,Build new footpaths and repair broken footpaths,NULL,Open,0
04-11-2022 08:20,85,Nuisance by stray dogs,"There are a lot of stray dogs in the area creating nuisance by barking through out the night, sleeping on the streets causing traffic hazard, digging into garbage bins and strewing the garbage all over. 
Their numbers are increasing day by day.",77,10,"Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Opposite Rohan mihira apartments,12.9650892,77.7130151,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,1
4/21/2022 20:26,85,Parked on foot path and no parking area from pass 4-5hours .,Parked on foot path and no parking area from pass 4-5hours . we/public are facing many difficulties in using foot path here . kindly levy him heavy fines .,190,5,"1, Itpl Main Rd, Aecs Layout, Brookefield, Bengaluru, Karnataka 560066, India",Near shell petrol bunk,12.96205448,77.71650793,Dodda Nekkundi,21,Traffic and Road Safety,Parking On Footpath,BTP,Rejected,1
4/29/2022 22:26,85,Kundanahalli underpass work drags on and makes it impossible to breathe the air,The work on the underpass is important but it needs to be handled more professionally. The dust problem is huge and it is not a matter of a few days. This has been dragging on for a very long time and the dust problem has become too much. Requesting the authorities to please fix the dust problem at the earliest.,44,7,"Varthur Rd, Beml Layout, Brookefield, Bengaluru, Karnataka 560066, India",Kundanahalli gate,12.955926,77.715669,Dodda Nekkundi,11,Pollution,Air Pollution,KSPCB,Open,0
05-03-2022 16:23,85,Foothpath illegal encroachments by unlicensed selling of harmful...,Foothpath illegal encroachments by unlicensed selling of harmful low grade cancer causing plastic items and mobile items,723,5,"60 Feet Road, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9605584,77.71375,Dodda Nekkundi,21,Traffic and Road Safety,Encroachment of cycle lane,BTP,Open,0
05-06-2022 17:15,85,Road cramped,The road from railway crossing up to 5th cross is filled with drainage line cover. Also the road has become very narror due to construction material kept close to road.,714,10,"Xp93+5Q9, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",From jeevika hospital to 5th cross,12.96793461,77.70444883,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP,Open,0
05-08-2022 10:37,85,Clearance of dry waste,Clearance of dry waste,155,10,"Srinivasa Layout Cross Lane, Kundalhalli, Bengaluru Urban, In, India",NULL,12.963994,77.70779312,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0
5/14/2022 16:31,85,The tata indica vehicle put a white board instead of yellow board,The tata indica vehicle put a white board instead of yellow board,193,5,"Spice Garden, Varthur Road, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9565429,77.7088691,Dodda Nekkundi,21,Traffic and Road Safety,Defective/Fancy Number Plate,BTP,Open,0
5/18/2022 9:52,85,Footpaths on Varthur road near kundalahalli gate had been recentl...,Footpaths on Varthur road near kundalahalli gate had been recently laid. But now they are completely damaged. Please repair the footpath,713,10,"Kundalahalli Gate, Itpl Main Road, Lakshminarayana Pura, Aecs Layout, Brookefield, Bengaluru, Karnataka, India",NULL,12.956844,77.715033,Dodda Nekkundi,708,Yellow Spot,2B- Repair Broken Footpath,BBMP,Open,0
5/18/2022 9:55,85,Footpath broken on Varthur road at Kundalahalli gate. Please repa...,Footpath broken on Varthur road at Kundalahalli gate. Please repair them at the earliest,713,10,"Kundalahalli Gate, Itpl Main Road, Lakshminarayana Pura, Aecs Layout, Brookefield, Bengaluru, Karnataka, India",NULL,12.956844,77.715033,Dodda Nekkundi,708,Yellow Spot,2B- Repair Broken Footpath,BBMP,Open,0
5/19/2022 19:44,85,Delayed construction causing huge traffic chaos,Delayed construction causing huge traffic chaos,215,6,"Kundanahalli Gate, Varthur Road, Beml Layout, Brookefield, Bengaluru, Karnataka, India",NULL,12.955989,77.715608,Dodda Nekkundi,202,"Mobility - Roads, Public transport",Construction of flyovers/ underpass,BDA,Open,0
5/20/2022 12:17,85,Please help stray dogs,I return from office at night and I am afraid of the stray dogs in my area which growls and sometimes tries to attack. The dogs might not get feeded properly also p,77,10,"Kundalahalli Gate, Itpl Main Rd, Beside Big Bazaar, Beml Layout, Brookefield, Bengaluru, Karnataka 560037, India",Near Balaji grand pg,12.9573393,77.7159117,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
5/24/2022 18:14,85,Damaged road at spice garden compound road,"There is street beside village hypermarket and entire road is fully damaged. It's extremely difficult for any vehicle to commute on this road. There are many people staying inside that area as the area contains many co-living space, flats and society. The road contains many potholes and its in very bad condition. During heavy rainfalls, water gets clogged on this road. It leads to accident or difficult to pass this road as there are many potholes in the road. Please fix this road. This road is also used by many big vehicles which carry construction materials or machinery. Please fix this road before any more accident happen on this road",712,10,"Spice Garden Compound Rd, Spice Garden Layout, Lakshminarayana Pura, Marathahalli, Bengaluru, Karnataka 560037, India",Village hypermarket,12.956739,77.7088731,Dodda Nekkundi,708,Yellow Spot,"2A- Require New Footpath
",BBMP,Open,0
5/25/2022 0:26,85,Road condition is very critical,The road condition starting from Village Hypermart is in worst situation. It's impossible to pass through it without plausible taking the last breathe. It's very busy road but don't know how the condition of the particular road is very very dangerous with lot of potholes and completely broken. 2 wheeler 4 wheeler all passing are extremely difficult.,66,10,"Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",The road which start from Village Hypermart,12.9580044,77.7089009,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0
06-04-2022 21:24,85,Water flowing on street like a river,"I just faced a near death experience. There is only one way out to the city for nearly 5000 residents in spice garden layout. Water flows out of a manhole on one end of the street only to flow into a canal at the other end of the street. The place where it flows into the canal is a deadly place with no Street lights, at least half a feet deep water and open flow into the canal. 

Just now i tried coming through it on my bike and i had to stop suddenly as a car stopped infront of me. I put my leg on the side for support only to find it was entrance to the canal and my whole leg slipped into the canal. Bike weight is over me and i couldn't get up. Luckily some people lifted the bike and saved me. 

This happens everytime there is a strong rain. Almost all the 5000 residents in this colony are employees who are paying lakhs of rupees in taxes every year. But even then there is no basic safety for all these residents. 

If wearing a non ISI certified helmet it dangerous and attracts a fine of 500/- then how dangerous this situation is and multiply that by 5000. Why aren't police collecting this fine from whoever is responsible for maintaining these roads??",73,10,"Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Beside cultfit,12.9580044,77.7089009,Dodda Nekkundi,18,Storm Water Drains,Maintenance And Repair Of Storm Water Drains,BBMP,Open,1
06-05-2022 22:04,85,"Road at Arvind Avenue, kundalahalli was recently tarred. But the...","Road at Arvind Avenue, kundalahalli was recently tarred. But the same has been dug up within about a month of laying. Please repair the road",67,10,"Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9578047,77.7130364,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,1
06-08-2022 09:17,85,Traffic jam everyday,"Due to metro construction , everyday there's traffic of minimum 2 hour's both the side since 2 months. Till today no improvement",84,5,"Xmfx+745, Subbaiah Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Rainbow hospital doddanekkundi,12.97347729,77.69795376,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Open,0
6/17/2022 8:41,85,"Manhole cover left open by Bescom workers, on Vibgyor School Road...","Manhole cover left open by Bescom workers, on Vibgyor School Road, next to Sriram Samruddhi Gate no. 3",63,2,"Shriram Samruddhi Apartments, Varthur Road, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka, India",NULL,12.9549709,77.717209,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Manholes,BWSSB,Open,1
6/19/2022 18:29,85,"I live in Spice garden,Marathahalli and everytime it rains here,t...","I live in Spice garden,Marathahalli and everytime it rains here,the main entrance road to this layout connecting many layout gets flooded because of potholes and poor drainage facility.Its very hard for the vehicles as well as to the people leaving here to move around that road, as it is the main connecting road to the Marathahalli bridge. Please resolve the above issues as soon as possible. It's been the same way since months now.",56,10,"Spice Garden Compound Rd, Lakshminarayana Pura, Munnekollal, Bengaluru, Karnataka 560037, India",NULL,12.9580187,77.7096848,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Open,0
6/21/2022 12:10,85,"This is the 7A cross road of Ashraya layout, stage 1, near Gopala...","This is the 7A cross road of Ashraya layout, stage 1, near Gopalan school, Hoodi.

the road is unpaved and is giving us lot of difficulty during rains. please look into this and do the needful.",352,10,"Ashraya Layout, Garudachar Palya, Mahadevapura, Bengaluru, Karnataka, India",NULL,12.9845336,77.7058598,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0
07-07-2022 08:24,85,The road is blocked for 4 wheelers by erecting poles in the middl...,"The road is blocked for 4 wheelers by erecting poles in the middle of the road. Not sure if this is done by local people or government agencies. The road is for everyone to use. Blocking of this road adds 6-7 km extra drive going from Doddanekundi towards Basavanagar or vice-versa.This adds extra traffic on HAL main road.

Request to please remove this blockage of the road and if done by local people then they should be fined accordingly for damaging road.",42,NULL,"Rajanna Colony, Vibhutipura, Bengaluru, Karnataka, India",NULL,12.9668239,77.6901166,Dodda Nekkundi,9,Others,Others,NULL,Open,0
07-09-2022 10:40,85,"Aecs layout D block 4th cross 5th main , we cannot even walk and...","Aecs layout D block 4th cross 5th main , we cannot even walk and this is a layout.",67,10,"1111, 5Th Main Road, Kundalhalli, Bengaluru Urban, In, India",NULL,12.96096694,77.71088594,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
7/19/2022 2:15,85,Debris from rain water drainage not cleared,The rain water drainage canals are cleared few weeks back. But the debris are left on the road. Its not cleared since 10 days. With moving vehicles its spread over the entire road,474,10,"17, 3Rd B Cross Rd, Vibhutipura Extension, Doddanekundi, Vibhutipura, Bengaluru, Karnataka 560093, India",Behind SGR residency,12.96993802,77.69181674,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Removal Of Roadside Debris (Construction Material),BBMP,Open,0
